,TID,English,Arabic,Chinese Simplified,Chinese Traditional,Dutch,Filipino,Finnish,French,German,Hindi,Indonesian,Italian,Korean,Japanese,Malay,Norwegian,Polish,Portuguese,Portuguese Brazil,Russian,Spanish,Swedish,Thai,Turkish (old),Turkish,Vietnamese
1286,5.6 TPS (5.6 / 5.6 / 5.6),5.6 TPS (5.6 / 5.6 / 5.6),,,,,,,,,,,,,,,,,,,,,,,,,
1287,Baby Park,Baby Park,,,,,,,,,,,,,,,,,,,,,,,,,
1288,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1289,Baby Shark But its 7 TPS,Baby Shark But its 7 TPS,,,,,,,,,,,,,,,,,,,,,,,,,
1290,663677.63 TPS (663677.63 / 663677.63 / 663677.63),663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,,,,,,,,,,,,,,,,,,,,,,,
1291,baby shark ddu du ddu du ddu,baby shark ddu du ddu du ddu,,,,,,,,,,,,,,,,,,,,,,,,,
1292,663677.63 TPS (663677.63 / 663677.63 / 663677.63),663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,,,,,,,,,,,,,,,,,,,,,,,
1293,Baby Shark,Baby Shark,,,,,,,,,,,,,,,,,,,,,,,,,
1294,663677.63 TPS (663677.63 / 663677.63 / 663677.63),663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,,,,,,,,,,,,,,,,,,,,,,,
1295,Bac Kim Thang,Bac Kim Thang,,,,,,,,,,,,,,,,,,,,,,,,,
1296,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1297,Bach Piano Concerto No.1,Bach Piano Concerto No.1,,,,,,,,,,,,,,,,,,,,,,,,,
1298,5.6 TPS (5.33 / 5.6 / 5.87),5.6 TPS (5.33 / 5.6 / 5.87),,,,,,,,,,,,,,,,,,,,,,,,,
1299,Bachianas Brasileiras No.4 Mvt.1,Bachianas Brasileiras No.4 Mvt.1,,,,,,,,,,,,,,,,,,,,,,,,,
1300,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1301,Bachianas Brasileiras No.4 Mvt.4,Bachianas Brasileiras No.4 Mvt.4,,,,,,,,,,,,,,,,,,,,,,,,,
1302,7.65 TPS (7.65 / 7.65 / 7.65),7.65 TPS (7.65 / 7.65 / 7.65),,,,,,,,,,,,,,,,,,,,,,,,,
1303,Bachianas Brasileiras No.5 Mvt.1,Bachianas Brasileiras No.5 Mvt.1,,,,,,,,,,,,,,,,,,,,,,,,,
1304,3.83 TPS (3.83 / 3.83 / 3.83),3.83 TPS (3.83 / 3.83 / 3.83),,,,,,,,,,,,,,,,,,,,,,,,,
1305,Back of A Dragon Op.29,Back of A Dragon Op.29,,,,,,,,,,,,,,,,,,,,,,,,,
1306,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1307,Back On Track,Back On Track,,,,,,,,,,,,,,,,,,,,,,,,,
1308,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1309,Back to the Future Theme,Back to the Future Theme,,,,,,,,,,,,,,,,,,,,,,,,,
1310,9.47 TPS (9.47 / 9.47 / 9.47),9.47 TPS (9.47 / 9.47 / 9.47),,,,,,,,,,,,,,,,,,,,,,,,,
1311,Back,Back,,,,,,,,,,,,,,,,,,,,,,,,,
1312,9.8 TPS (9.47 / 9.8 / 10.13),9.8 TPS (9.47 / 9.8 / 10.13),,,,,,,,,,,,,,,,,,,,,,,,,
1313,Background Select,Background Select,,,,,,,,,,,,,,,,,,,,,,,,,
1314,7.0 TPS (7.0 / 7.0 / 7.0),7.0 TPS (7.0 / 7.0 / 7.0),,,,,,,,,,,,,,,,,,,,,,,,,
1315,Bacon song,Bacon song,,,,,,,,,,,,,,,,,,,,,,,,,
1316,6.8 TPS (6.67 / 6.8 / 6.93),6.8 TPS (6.67 / 6.8 / 6.93),,,,,,,,,,,,,,,,,,,,,,,,,
1317,Bad Apple (Another ver.),Bad Apple (Another ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1318,7.0 TPS (6.67 / 7.0 / 7.33),7.0 TPS (6.67 / 7.0 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
1319,Bad Apple (Gia Cam Ver),Bad Apple (Gia Cam Ver),,,,,,,,,,,,,,,,,,,,,,,,,
1320,7.0 TPS (6.67 / 7.0 / 7.33),7.0 TPS (6.67 / 7.0 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
1321,Bad Apple (Piano 2 Gods version),Bad Apple (Piano 2 Gods version),,,,,,,,,,,,,,,,,,,,,,,,,
1322,11.33 TPS (11.33 / 11.33 / 11.33),11.33 TPS (11.33 / 11.33 / 11.33),,,,,,,,,,,,,,,,,,,,,,,,,
1323,Bad Apple (UMod TUS Ver.),Bad Apple (UMod TUS Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1324,11.33 TPS (11.33 / 11.33 / 11.33),11.33 TPS (11.33 / 11.33 / 11.33),,,,,,,,,,,,,,,,,,,,,,,,,
1325,Bad Apple (Ver.2),Bad Apple (Ver.2),,,,,,,,,,,,,,,,,,,,,,,,,
1326,4.27 TPS (4.27 / 4.27 / 4.27),4.27 TPS (4.27 / 4.27 / 4.27),,,,,,,,,,,,,,,,,,,,,,,,,
1327,Bad Apple Blackscore(Es.ver.),Bad Apple Blackscore(Es.ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1328,9.13 TPS (9.13 / 9.13 / 9.13),9.13 TPS (9.13 / 9.13 / 9.13),,,,,,,,,,,,,,,,,,,,,,,,,
1329,Bad Apple Character Suite,Bad Apple Character Suite,,,,,,,,,,,,,,,,,,,,,,,,,
1330,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
1331,Bad Apple Op.66,Bad Apple Op.66,,,,,,,,,,,,,,,,,,,,,,,,,
1332,7.0 TPS (6.67 / 7.0 / 7.33),7.0 TPS (6.67 / 7.0 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
1333,Bad Apple,Bad Apple,,,,,,,,,,,,,,,,,,,,,,,,,
1334,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
1335,Bad Apple(Another ver.),Bad Apple(Another ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1336,8.02 TPS (10.53 / 6.73 / 6.8),8.02 TPS (10.53 / 6.73 / 6.8),,,,,,,,,,,,,,,,,,,,,,,,,
1337,Bad Apple(Blackscore ES Ver3),Bad Apple(Blackscore ES Ver3),,,,,,,,,,,,,,,,,,,,,,,,,
1338,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
1339,Bad Apple(Blackscore),Bad Apple(Blackscore),,,,,,,,,,,,,,,,,,,,,,,,,
1340,4.27 TPS (4.27 / 4.27 / 4.27),4.27 TPS (4.27 / 4.27 / 4.27),,,,,,,,,,,,,,,,,,,,,,,,,
1341,Bad Apple(crazy),Bad Apple(crazy),,,,,,,,,,,,,,,,,,,,,,,,,
1342,11.33 TPS (11.33 / 11.33 / 11.33),11.33 TPS (11.33 / 11.33 / 11.33),,,,,,,,,,,,,,,,,,,,,,,,,
1343,Bad Apple(Eslebeder Blackscore),Bad Apple(Eslebeder Blackscore),,,,,,,,,,,,,,,,,,,,,,,,,
1344,9008676.2 TPS (9008676.2 / 9008676.2 / 9008676.2),9008676.2 TPS (9008676.2 / 9008676.2 / 9008676.2),,,,,,,,,,,,,,,,,,,,,,,,,
1345,Bad Apple(Real Ver.),Bad Apple(Real Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1346,9.22 TPS (9.22 / 9.22 / 9.22),9.22 TPS (9.22 / 9.22 / 9.22),,,,,,,,,,,,,,,,,,,,,,,,,
1347,Bad Apple(Ver3),Bad Apple(Ver3),,,,,,,,,,,,,,,,,,,,,,,,,
1348,11.5 TPS (11.5 / 11.5 / 11.5),11.5 TPS (11.5 / 11.5 / 11.5),,,,,,,,,,,,,,,,,,,,,,,,,
1349,Bad Apple(Ver4),Bad Apple(Ver4),,,,,,,,,,,,,,,,,,,,,,,,,
1350,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
1351,Bad Boy (Another ver.),Bad Boy (Another ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1352,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1353,Bad Boy (Moonblack Ver),Bad Boy (Moonblack Ver),,,,,,,,,,,,,,,,,,,,,,,,,
1354,5.13 TPS (5.13 / 5.13 / 5.13),5.13 TPS (5.13 / 5.13 / 5.13),,,,,,,,,,,,,,,,,,,,,,,,,
1355,Bad Boy,Bad Boy,,,,,,,,,,,,,,,,,,,,,,,,,
1356,5.13 TPS (5.13 / 5.13 / 5.13),5.13 TPS (5.13 / 5.13 / 5.13),,,,,,,,,,,,,,,,,,,,,,,,,
1357,Bad Boy2,Bad Boy2,,,,,,,,,,,,,,,,,,,,,,,,,
1358,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1359,Bad Day,Bad Day,,,,,,,,,,,,,,,,,,,,,,,,,
1360,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
1361,Bad Dracula (Actual Ver.),Bad Dracula (Actual Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1362,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
1363,Bad Dracula (Combo Tiles Ver.),Bad Dracula (Combo Tiles Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1364,13.07 TPS (13.07 / 13.07 / 13.07),13.07 TPS (13.07 / 13.07 / 13.07),,,,,,,,,,,,,,,,,,,,,,,,,
1365,Bad Dracula (gi tu la's ver.),Bad Dracula (gi tu la's ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1366,6.47 TPS (6.42 / 6.5 / 6.5),6.47 TPS (6.42 / 6.5 / 6.5),,,,,,,,,,,,,,,,,,,,,,,,,
1367,Bad Dracula (Long Tiles Ver.),Bad Dracula (Long Tiles Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1368,13.07 TPS (13.07 / 13.07 / 13.07),13.07 TPS (13.07 / 13.07 / 13.07),,,,,,,,,,,,,,,,,,,,,,,,,
1369,Bad Dracula (Moonblack Ver),Bad Dracula (Moonblack Ver),,,,,,,,,,,,,,,,,,,,,,,,,
1370,6.6 TPS (6.6 / 6.6 / 6.6),6.6 TPS (6.6 / 6.6 / 6.6),,,,,,,,,,,,,,,,,,,,,,,,,
1371,Bad Dracula (Piano 2 Gods version),Bad Dracula (Piano 2 Gods version),,,,,,,,,,,,,,,,,,,,,,,,,
1372,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
1373,Bad Dracula (Slider Tiles Ver.),Bad Dracula (Slider Tiles Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1374,13.07 TPS (13.07 / 13.07 / 13.07),13.07 TPS (13.07 / 13.07 / 13.07),,,,,,,,,,,,,,,,,,,,,,,,,
1375,Bad Dracula,Bad Dracula,,,,,,,,,,,,,,,,,,,,,,,,,
1376,6.6 TPS (6.6 / 6.6 / 6.6),6.6 TPS (6.6 / 6.6 / 6.6),,,,,,,,,,,,,,,,,,,,,,,,,
1377,Bad Dracula(Another ver.),Bad Dracula(Another ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1378,13.2 TPS (13.2 / 13.2 / 13.2),13.2 TPS (13.2 / 13.2 / 13.2),,,,,,,,,,,,,,,,,,,,,,,,,
1379,Bad Dracula(Easy ver.),Bad Dracula(Easy ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1380,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
1381,bad guy,bad guy,,,,,,,,,,,,,,,,,,,,,,,,,
1382,4.76 TPS (4.67 / 4.8 / 4.8),4.76 TPS (4.67 / 4.8 / 4.8),,,,,,,,,,,,,,,,,,,,,,,,,
1383,Bad Habit,Bad Habit,,,,,,,,,,,,,,,,,,,,,,,,,
1384,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1385,Bad Liar,Bad Liar,,,,,,,,,,,,,,,,,,,,,,,,,
1386,6.38 TPS (6.38 / 6.38 / 6.38),6.38 TPS (6.38 / 6.38 / 6.38),,,,,,,,,,,,,,,,,,,,,,,,,
1387,Bad Pig,Bad Pig,,,,,,,,,,,,,,,,,,,,,,,,,
1388,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1389,Bad Pig(Blackscore),Bad Pig(Blackscore),,,,,,,,,,,,,,,,,,,,,,,,,
1390,10.4 TPS (10.4 / 10.4 / 10.4),10.4 TPS (10.4 / 10.4 / 10.4),,,,,,,,,,,,,,,,,,,,,,,,,
1391,Bad Piggies (Another Ver.),Bad Piggies (Another Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1392,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1393,Bad Piggies,Bad Piggies,,,,,,,,,,,,,,,,,,,,,,,,,
1394,13.33 TPS (13.33 / 13.33 / 13.33),13.33 TPS (13.33 / 13.33 / 13.33),,,,,,,,,,,,,,,,,,,,,,,,,
1395,Bad Romance,Bad Romance,,,,,,,,,,,,,,,,,,,,,,,,,
1396,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1397,Bad Things,Bad Things,,,,,,,,,,,,,,,,,,,,,,,,,
1398,4.6 TPS (4.6 / 4.6 / 4.6),4.6 TPS (4.6 / 4.6 / 4.6),,,,,,,,,,,,,,,,,,,,,,,,,
1399,Bad Tiles,Bad Tiles,,,,,,,,,,,,,,,,,,,,,,,,,
1400,17.33 TPS (16.67 / 17.33 / 18.0),17.33 TPS (16.67 / 17.33 / 18.0),,,,,,,,,,,,,,,,,,,,,,,,,
1401,BAD USERS SUCKS SO MUCH,BAD USERS SUCKS SO MUCH,,,,,,,,,,,,,,,,,,,,,,,,,
1402,59.0 TPS (59.0 / 59.0 / 59.0),59.0 TPS (59.0 / 59.0 / 59.0),,,,,,,,,,,,,,,,,,,,,,,,,
1403,Bad,Bad,,,,,,,,,,,,,,,,,,,,,,,,,
1404,8.27 TPS (8.27 / 8.27 / 8.27),8.27 TPS (8.27 / 8.27 / 8.27),,,,,,,,,,,,,,,,,,,,,,,,,
1405,Badinerie,Badinerie,,,,,,,,,,,,,,,,,,,,,,,,,
1406,2323232.3 TPS (2323232.3 / 2323232.3 / 2323232.3),2323232.3 TPS (2323232.3 / 2323232.3 / 2323232.3),,,,,,,,,,,,,,,,,,,,,,,,,
1407,Bag of Rags,Bag of Rags,,,,,,,,,,,,,,,,,,,,,,,,,
1408,4.67 TPS (4.67 / 4.67 / 4.67),4.67 TPS (4.67 / 4.67 / 4.67),,,,,,,,,,,,,,,,,,,,,,,,,
1409,Bagatella or something,Bagatella or something,,,,,,,,,,,,,,,,,,,,,,,,,
1410,6.33 TPS (6.33 / 6.33 / 6.33),6.33 TPS (6.33 / 6.33 / 6.33),,,,,,,,,,,,,,,,,,,,,,,,,
1411,Bagatelle in A minor WoO 59 (Fur Elise),Bagatelle in A minor WoO 59 (Fur Elise),,,,,,,,,,,,,,,,,,,,,,,,,
1412,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1413,Bagatelle in A minor WoO 59 (Für Elise),Bagatelle in A minor WoO 59 (Für Elise),,,,,,,,,,,,,,,,,,,,,,,,,
1414,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1415,Bagatelle in C Major Hess 57,Bagatelle in C Major Hess 57,,,,,,,,,,,,,,,,,,,,,,,,,
1416,8.5 TPS (8.47 / 8.5 / 8.53),8.5 TPS (8.47 / 8.5 / 8.53),,,,,,,,,,,,,,,,,,,,,,,,,
1417,Bagatelle in C Major Op.1 No.7,Bagatelle in C Major Op.1 No.7,,,,,,,,,,,,,,,,,,,,,,,,,
1418,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
1419,Bagatelle in C minor WoO54 1,Bagatelle in C minor WoO54 1,,,,,,,,,,,,,,,,,,,,,,,,,
1420,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1421,Bagatelle in C minor WoO54 2,Bagatelle in C minor WoO54 2,,,,,,,,,,,,,,,,,,,,,,,,,
1422,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1423,Bagatelle in C minor WoO54 3,Bagatelle in C minor WoO54 3,,,,,,,,,,,,,,,,,,,,,,,,,
1424,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1425,Bagatelle in C minor WoO54 4,Bagatelle in C minor WoO54 4,,,,,,,,,,,,,,,,,,,,,,,,,
1426,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1427,Bagatelle in C minor WoO54 5,Bagatelle in C minor WoO54 5,,,,,,,,,,,,,,,,,,,,,,,,,
1428,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1429,Bagatelle in C minor WoO54 6,Bagatelle in C minor WoO54 6,,,,,,,,,,,,,,,,,,,,,,,,,
1430,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1431,Bagatelle in C minor WoO54 7,Bagatelle in C minor WoO54 7,,,,,,,,,,,,,,,,,,,,,,,,,
1432,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1433,Bagatelle in C minor WoO54 8,Bagatelle in C minor WoO54 8,,,,,,,,,,,,,,,,,,,,,,,,,
1434,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1435,Bagatelle in C minor WoO54,Bagatelle in C minor WoO54,,,,,,,,,,,,,,,,,,,,,,,,,
1436,2.53 TPS (2.5 / 2.53 / 2.57),2.53 TPS (2.5 / 2.53 / 2.57),,,,,,,,,,,,,,,,,,,,,,,,,
1437,Bagatelle No.55 in C Major,Bagatelle No.55 in C Major,,,,,,,,,,,,,,,,,,,,,,,,,
1438,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1439,Bagatelle No.56 in E-flat Major,Bagatelle No.56 in E-flat Major,,,,,,,,,,,,,,,,,,,,,,,,,
1440,6.55 TPS (6.55 / 6.55 / 6.55),6.55 TPS (6.55 / 6.55 / 6.55),,,,,,,,,,,,,,,,,,,,,,,,,
1441,Bagatelle No.57 in G Minor,Bagatelle No.57 in G Minor,,,,,,,,,,,,,,,,,,,,,,,,,
1442,5.08 TPS (5.08 / 5.08 / 5.08),5.08 TPS (5.08 / 5.08 / 5.08),,,,,,,,,,,,,,,,,,,,,,,,,
1443,Bagatelle No.58 in E Major,Bagatelle No.58 in E Major,,,,,,,,,,,,,,,,,,,,,,,,,
1444,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1445,Bagatelle sans tonalité S.216a,Bagatelle sans tonalité S.216a,,,,,,,,,,,,,,,,,,,,,,,,,
1446,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
1447,Bagatelles Op.33 II,Bagatelles Op.33 II,,,,,,,,,,,,,,,,,,,,,,,,,
1448,6.8 TPS (6.67 / 6.8 / 6.93),6.8 TPS (6.67 / 6.8 / 6.93),,,,,,,,,,,,,,,,,,,,,,,,,
1449,Bagatelles Op.33 IV,Bagatelles Op.33 IV,,,,,,,,,,,,,,,,,,,,,,,,,
1450,5.93 TPS (5.8 / 5.93 / 6.07),5.93 TPS (5.8 / 5.93 / 6.07),,,,,,,,,,,,,,,,,,,,,,,,,
1451,Bagatelles Op.33. III Allegretto,Bagatelles Op.33. III Allegretto,,,,,,,,,,,,,,,,,,,,,,,,,
1452,5.93 TPS (5.8 / 5.93 / 6.07),5.93 TPS (5.8 / 5.93 / 6.07),,,,,,,,,,,,,,,,,,,,,,,,,
1453,Bagatelles Op.119 No.4,Bagatelles Op.119 No.4,,,,,,,,,,,,,,,,,,,,,,,,,
1454,3.13 TPS (3.0 / 3.13 / 3.27),3.13 TPS (3.0 / 3.13 / 3.27),,,,,,,,,,,,,,,,,,,,,,,,,
1455,Bagatelles Op.126 No.5,Bagatelles Op.126 No.5,,,,,,,,,,,,,,,,,,,,,,,,,
1456,3.47 TPS (3.33 / 3.47 / 3.6),3.47 TPS (3.33 / 3.47 / 3.6),,,,,,,,,,,,,,,,,,,,,,,,,
1457,Bagatelles WoO 52,Bagatelles WoO 52,,,,,,,,,,,,,,,,,,,,,,,,,
1458,9.75 TPS (9.75 / 9.75 / 9.75),9.75 TPS (9.75 / 9.75 / 9.75),,,,,,,,,,,,,,,,,,,,,,,,,
1459,Bagatelles WoO 56,Bagatelles WoO 56,,,,,,,,,,,,,,,,,,,,,,,,,
1460,11.25 TPS (11.25 / 11.25 / 11.25),11.25 TPS (11.25 / 11.25 / 11.25),,,,,,,,,,,,,,,,,,,,,,,,,
1461,Bagpipe Crazy Dance,Bagpipe Crazy Dance,,,,,,,,,,,,,,,,,,,,,,,,,
1462,4.78 TPS (4.33 / 5.0 / 5.0),4.78 TPS (4.33 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
1463,Bagpipe Dance,Bagpipe Dance,,,,,,,,,,,,,,,,,,,,,,,,,
1464,4.78 TPS (4.33 / 5.0 / 5.0),4.78 TPS (4.33 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
1465,Bagpipe Waltz,Bagpipe Waltz,,,,,,,,,,,,,,,,,,,,,,,,,
1466,4.13 TPS (4.07 / 4.13 / 4.2),4.13 TPS (4.07 / 4.13 / 4.2),,,,,,,,,,,,,,,,,,,,,,,,,
1467,bah,bah,,,,,,,,,,,,,,,,,,,,,,,,,
1468,11.0 TPS (11.0 / 11.0 / 11.0),11.0 TPS (11.0 / 11.0 / 11.0),,,,,,,,,,,,,,,,,,,,,,,,,
1469,Bahay Kubo,Bahay Kubo,,,,,,,,,,,,,,,,,,,,,,,,,
1470,5.93 TPS (5.67 / 5.93 / 6.2),5.93 TPS (5.67 / 5.93 / 6.2),,,,,,,,,,,,,,,,,,,,,,,,,
1471,Bài Xàm Lòn (Fucking Bullshit Song),Bài Xàm Lòn (Fucking Bullshit Song),,,,,,,,,,,,,,,,,,,,,,,,,
1472,6.53 TPS (5.93 / 6.47 / 7.2),6.53 TPS (5.93 / 6.47 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
1473,Bai Xam Lon No.2,Bai Xam Lon No.2,,,,,,,,,,,,,,,,,,,,,,,,,
1474,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1475,Bài Xàm Lòn No.3,Bài Xàm Lòn No.3,,,,,,,,,,,,,,,,,,,,,,,,,
1476,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1477,Bai Xam Lon No.4 (From PLM 1.6),Bai Xam Lon No.4 (From PLM 1.6),,,,,,,,,,,,,,,,,,,,,,,,,
1478,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1479,Bai Xam Lon No.4,Bai Xam Lon No.4,,,,,,,,,,,,,,,,,,,,,,,,,
1480,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1481,Bài Xàm Lon,Bài Xàm Lon,,,,,,,,,,,,,,,,,,,,,,,,,
1482,6.53 TPS (5.93 / 6.47 / 7.2),6.53 TPS (5.93 / 6.47 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
1483,Baka Mitai (arr. Sheet Music Boss),Baka Mitai (arr. Sheet Music Boss),,,,,,,,,,,,,,,,,,,,,,,,,
1484,4.93 TPS (4.93 / 4.93 / 4.93),4.93 TPS (4.93 / 4.93 / 4.93),,,,,,,,,,,,,,,,,,,,,,,,,
1485,Baka Mitai (Dame Da Ne),Baka Mitai (Dame Da Ne),,,,,,,,,,,,,,,,,,,,,,,,,
1486,4.93 TPS (4.93 / 4.93 / 4.93),4.93 TPS (4.93 / 4.93 / 4.93),,,,,,,,,,,,,,,,,,,,,,,,,
1487,Bakamitai,Bakamitai,,,,,,,,,,,,,,,,,,,,,,,,,
1488,4.93 TPS (4.93 / 4.93 / 4.93),4.93 TPS (4.93 / 4.93 / 4.93),,,,,,,,,,,,,,,,,,,,,,,,,
1489,Balcony,Balcony,,,,,,,,,,,,,,,,,,,,,,,,,
1490,6.4 TPS (6.4 / 6.4 / 6.4),6.4 TPS (6.4 / 6.4 / 6.4),,,,,,,,,,,,,,,,,,,,,,,,,
1491,Baldi's Basic,Baldi's Basic,,,,,,,,,,,,,,,,,,,,,,,,,
1492,4.5 TPS (4.5 / 4.5 / 4.5),4.5 TPS (4.5 / 4.5 / 4.5),,,,,,,,,,,,,,,,,,,,,,,,,
1493,Baldi's Basic's,Baldi's Basic's,,,,,,,,,,,,,,,,,,,,,,,,,
1494,4.5 TPS (4.5 / 4.5 / 4.5),4.5 TPS (4.5 / 4.5 / 4.5),,,,,,,,,,,,,,,,,,,,,,,,,
1495,Baldis Basics The Musical,Baldis Basics The Musical,,,,,,,,,,,,,,,,,,,,,,,,,
1496,5.4 TPS (5.4 / 5.4 / 5.4),5.4 TPS (5.4 / 5.4 / 5.4),,,,,,,,,,,,,,,,,,,,,,,,,
