Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
62002,100620,158,0.5,316.0,Autumn Memories,,,,
62003,100620,158,0.5,316.0,Autumn Memories,,,,
62101,100621,190,0.5,380.0,Autumn Nights,6.33 TPS (6.33 / 6.33 / 6.33),,,
62102,100621,190,0.5,380.0,Autumn Nights,,,,
62103,100621,190,0.5,380.0,Autumn Nights,,,,
62201,100622,129,0.5,258.0,Autumn Winds,4.3 TPS (4.3 / 4.3 / 4.3),,,
62202,100622,129,0.5,258.0,Autumn Winds,,,,
62203,100622,129,0.5,258.0,Autumn Winds,,,,
62301,100623,120,0.5,240.0,Autumn1,4.0 TPS (4.0 / 4.0 / 4.0),,,
62302,100623,120,0.5,240.0,Autumn1,,,,
62303,100623,120,0.5,240.0,Autumn1,,,,
62401,100624,120,0.5,240.0,Autumn2,4.0 TPS (4.0 / 4.0 / 4.0),,,
62402,100624,120,0.5,240.0,Autumn2,,,,
62403,100624,120,0.5,240.0,Autumn2,,,,
62501,100625,120,0.25,480.0,Autumn3,8.0 TPS (8.0 / 8.0 / 8.0),,,
62502,100625,120,0.25,480.0,Autumn3,,,,
62503,100625,120,0.25,480.0,Autumn3,,,,
62601,100626,73,0.25,292.0,Aux cypres de la Villa d'Este I,4.87 TPS (4.87 / 4.87 / 4.87),,,
62602,100626,73,0.25,292.0,Aux cypres de la Villa d'Este I,,,,
62603,100626,73,0.25,292.0,Aux cypres de la Villa d'Este I,,,,
62701,100627,73,0.5,146.0,Aux cypres de la Villa d'Este II,2.43 TPS (2.43 / 2.43 / 2.43),,,
62702,100627,73,0.5,146.0,Aux cypres de la Villa d'Este II,,,,
62703,100627,73,0.5,146.0,Aux cypres de la Villa d'Este II,,,,
62801,100628,73,0.25,292.0,Aux cyprès de la Villa d'Este S.163 No.2 (Thrénodie I),4.87 TPS (4.87 / 4.87 / 4.87),,,
62802,100628,73,0.25,292.0,Aux cyprès de la Villa d'Este S.163 No.2 (Thrénodie I),,,,
62803,100628,73,0.25,292.0,Aux cyprès de la Villa d'Este S.163 No.2 (Thrénodie I),,,,
62901,100629,73,0.5,146.0,Aux cyprès de la Villa d'Este S.163 No.3 (Thrénodie II),2.43 TPS (2.43 / 2.43 / 2.43),,,
62902,100629,73,0.5,146.0,Aux cyprès de la Villa d'Este S.163 No.3 (Thrénodie II),,,,
62903,100629,73,0.5,146.0,Aux cyprès de la Villa d'Este S.163 No.3 (Thrénodie II),,,,
63001,100630,90,0.25,360.0,av10492,6.33 TPS (6.0 / 6.33 / 6.67),,,
63002,100630,90,0.25,360.0,av10492,,,,
63003,100630,90,0.25,360.0,av10492,,,,
63101,100631,1,0.75,1.3333333333333333,Ave Maria S.558 No.12,0.02 TPS (0.02 / 0.02 / 0.02),,,
63102,100631,1,0.75,1.3333333333333333,Ave Maria S.558 No.12,,,,
63103,100631,1,0.75,1.3333333333333333,Ave Maria S.558 No.12,,,,
63201,100632,29,0.125,232.0,Ave Maria,3.87 TPS (3.87 / 3.87 / 3.87),,,
63202,100632,29,0.125,232.0,Ave Maria,,,,
63203,100632,29,0.125,232.0,Ave Maria,,,,
63301,100633,170,0.25,680.0,AXmod Challenge 6,11.6 TPS (11.33 / 11.6 / 11.87),,,
63302,100633,170,0.25,680.0,AXmod Challenge 6,,,,
63303,100633,170,0.25,680.0,AXmod Challenge 6,,,,
63401,100634,105,0.5,210.0,Ayo Mama,3.63 TPS (3.5 / 3.63 / 3.77),,,
63402,100634,105,0.5,210.0,Ayo Mama,,,,
63403,100634,105,0.5,210.0,Ayo Mama,,,,
63501,100635,240,0.5,480.0,Azure Flute,8.0 TPS (8.0 / 8.0 / 8.0),,,
63502,100635,240,0.5,480.0,Azure Flute,,,,
63503,100635,240,0.5,480.0,Azure Flute,,,,
63601,100636,127,0.25,508.0,BAAM (Beautiful ver.),8.82 TPS (8.47 / 8.8 / 9.2),,,
63602,100636,127,0.25,508.0,BAAM (Beautiful ver.),,,,
63603,100636,127,0.25,508.0,BAAM (Beautiful ver.),,,,
63701,100637,1234567890,0.5,2469135780.0,BAAM (Easy ver.),41152263.0 TPS (41152263.0 / 41152263.0 / 41152263.0),,,
63702,100637,1234567890,0.5,2469135780.0,BAAM (Easy ver.),,,,
63703,100637,1234567890,0.5,2469135780.0,BAAM (Easy ver.),,,,
63801,100638,571.5,1,571.5,BAAM (gi tu la's ver.),9.53 TPS (9.53 / 9.53 / 9.53),,,
63802,100638,571.5,1,571.5,BAAM (gi tu la's ver.),,,,
63803,100638,571.5,1,571.5,BAAM (gi tu la's ver.),,,,
63901,100639,1234567890,0.5,2469135780.0,BAAM (Playable ver.),41152263.0 TPS (41152263.0 / 41152263.0 / 41152263.0),,,
63902,100639,1234567890,0.5,2469135780.0,BAAM (Playable ver.),,,,
63903,100639,1234567890,0.5,2469135780.0,BAAM (Playable ver.),,,,
64001,100640,571.5,0.75,762.0,BAAM,12.7 TPS (12.7 / 12.7 / 12.7),,,
64002,100640,571.5,0.75,762.0,BAAM,,,,
64003,100640,571.5,0.75,762.0,BAAM,,,,
64101,100641,571.5,1,571.5,BAAM(Easy ver.),9.53 TPS (9.53 / 9.53 / 9.53),,,
64102,100641,571.5,1,571.5,BAAM(Easy ver.),,,,
64103,100641,571.5,1,571.5,BAAM(Easy ver.),,,,
64201,100642,112,0.25,448.0,Baby Come To Me,7.8 TPS (7.47 / 7.8 / 8.13),,,
64202,100642,112,0.25,448.0,Baby Come To Me,,,,
64203,100642,112,0.25,448.0,Baby Come To Me,,,,
64301,100643,168,0.5,336.0,Baby Demons,5.6 TPS (5.6 / 5.6 / 5.6),,,
64302,100643,168,0.5,336.0,Baby Demons,,,,
64303,100643,168,0.5,336.0,Baby Demons,,,,
64401,100644,90,0.25,360.0,Baby Park,6.0 TPS (6.0 / 6.0 / 6.0),,,
64402,100644,90,0.25,360.0,Baby Park,,,,
64403,100644,90,0.25,360.0,Baby Park,,,,
64501,100645,19910329,0.5,39820658.0,Baby Shark But its 7 TPS,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
64502,100645,19910329,0.5,39820658.0,Baby Shark But its 7 TPS,,,,
64503,100645,19910329,0.5,39820658.0,Baby Shark But its 7 TPS,,,,
64601,100646,19910329,0.5,39820658.0,baby shark ddu du ddu du ddu,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
64602,100646,19910329,0.5,39820658.0,baby shark ddu du ddu du ddu,,,,
64603,100646,19910329,0.5,39820658.0,baby shark ddu du ddu du ddu,,,,
64701,100647,19910329,0.5,39820658.0,Baby Shark,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
64702,100647,19910329,0.5,39820658.0,Baby Shark,,,,
64703,100647,19910329,0.5,39820658.0,Baby Shark,,,,
64801,100648,120,0.125,960.0,Bac Kim Thang,10.0 TPS (10.0 / 10.0 / 10.0),,,
64802,100648,120,0.125,960.0,Bac Kim Thang,,,,
64803,100648,120,0.125,960.0,Bac Kim Thang,,,,
64901,100649,80,0.25,320.0,Bach Piano Concerto No.1,5.6 TPS (5.33 / 5.6 / 5.87),,,
64902,100649,80,0.25,320.0,Bach Piano Concerto No.1,,,,
64903,100649,80,0.25,320.0,Bach Piano Concerto No.1,,,,
65001,100650,360,1,360.0,Bachianas Brasileiras No.4 Mvt.1,6.0 TPS (6.0 / 6.0 / 6.0),,,
65002,100650,360,1,360.0,Bachianas Brasileiras No.4 Mvt.1,,,,
65003,100650,360,1,360.0,Bachianas Brasileiras No.4 Mvt.1,,,,
65101,100651,229.5,0.5,459.0,Bachianas Brasileiras No.4 Mvt.4,7.65 TPS (7.65 / 7.65 / 7.65),,,
65102,100651,229.5,0.5,459.0,Bachianas Brasileiras No.4 Mvt.4,,,,
65103,100651,229.5,0.5,459.0,Bachianas Brasileiras No.4 Mvt.4,,,,
65201,100652,115,0.5,230.0,Bachianas Brasileiras No.5 Mvt.1,3.83 TPS (3.83 / 3.83 / 3.83),,,
65202,100652,115,0.5,230.0,Bachianas Brasileiras No.5 Mvt.1,,,,
65203,100652,115,0.5,230.0,Bachianas Brasileiras No.5 Mvt.1,,,,
65301,100653,960,2,480.0,Back of A Dragon Op.29,8.0 TPS (8.0 / 8.0 / 8.0),,,
65302,100653,960,2,480.0,Back of A Dragon Op.29,,,,
65303,100653,960,2,480.0,Back of A Dragon Op.29,,,,
65401,100654,120,0.25,480.0,Back On Track,8.0 TPS (8.0 / 8.0 / 8.0),,,
65402,100654,120,0.25,480.0,Back On Track,,,,
65403,100654,120,0.25,480.0,Back On Track,,,,
65501,100655,213,0.375,568.0,Back to the Future Theme,9.47 TPS (9.47 / 9.47 / 9.47),,,
65502,100655,213,0.375,568.0,Back to the Future Theme,,,,
65503,100655,213,0.375,568.0,Back to the Future Theme,,,,
65601,100656,142,0.25,568.0,Back,9.8 TPS (9.47 / 9.8 / 10.13),,,
65602,100656,142,0.25,568.0,Back,,,,
65603,100656,142,0.25,568.0,Back,,,,
65701,100657,315,0.75,420.0,Background Select,7.0 TPS (7.0 / 7.0 / 7.0),,,
65702,100657,315,0.75,420.0,Background Select,,,,
65703,100657,315,0.75,420.0,Background Select,,,,
65801,100658,100,0.25,400.0,Bacon song,6.8 TPS (6.67 / 6.8 / 6.93),,,
65802,100658,100,0.25,400.0,Bacon song,,,,
65803,100658,100,0.25,400.0,Bacon song,,,,
65901,100659,100,0.25,400.0,Bad Apple (Another ver.),7.0 TPS (6.67 / 7.0 / 7.33),,,
65902,100659,100,0.25,400.0,Bad Apple (Another ver.),,,,
65903,100659,100,0.25,400.0,Bad Apple (Another ver.),,,,
66001,100660,100,0.25,400.0,Bad Apple (Gia Cam Ver),7.0 TPS (6.67 / 7.0 / 7.33),,,
66002,100660,100,0.25,400.0,Bad Apple (Gia Cam Ver),,,,
66003,100660,100,0.25,400.0,Bad Apple (Gia Cam Ver),,,,
66101,100661,170,0.25,680.0,Bad Apple (Piano 2 Gods version),11.33 TPS (11.33 / 11.33 / 11.33),,,
66102,100661,170,0.25,680.0,Bad Apple (Piano 2 Gods version),,,,
66103,100661,170,0.25,680.0,Bad Apple (Piano 2 Gods version),,,,
66201,100662,170,0.25,680.0,Bad Apple (UMod TUS Ver.),11.33 TPS (11.33 / 11.33 / 11.33),,,
66202,100662,170,0.25,680.0,Bad Apple (UMod TUS Ver.),,,,
66203,100662,170,0.25,680.0,Bad Apple (UMod TUS Ver.),,,,
66301,100663,64,0.25,256.0,Bad Apple (Ver.2),4.27 TPS (4.27 / 4.27 / 4.27),,,
66302,100663,64,0.25,256.0,Bad Apple (Ver.2),,,,
66303,100663,64,0.25,256.0,Bad Apple (Ver.2),,,,
66401,100664,137,0.25,548.0,Bad Apple Blackscore(Es.ver.),9.13 TPS (9.13 / 9.13 / 9.13),,,
66402,100664,137,0.25,548.0,Bad Apple Blackscore(Es.ver.),,,,
66403,100664,137,0.25,548.0,Bad Apple Blackscore(Es.ver.),,,,
66501,100665,138,0.25,552.0,Bad Apple Character Suite,9.2 TPS (9.2 / 9.2 / 9.2),,,
66502,100665,138,0.25,552.0,Bad Apple Character Suite,,,,
66503,100665,138,0.25,552.0,Bad Apple Character Suite,,,,
66601,100666,100,0.25,400.0,Bad Apple Op.66,7.0 TPS (6.67 / 7.0 / 7.33),,,
66602,100666,100,0.25,400.0,Bad Apple Op.66,,,,
66603,100666,100,0.25,400.0,Bad Apple Op.66,,,,
66701,100667,414,0.75,552.0,Bad Apple,9.2 TPS (9.2 / 9.2 / 9.2),,,
66702,100667,414,0.75,552.0,Bad Apple,,,,
66703,100667,414,0.75,552.0,Bad Apple,,,,
66801,100668,100,0.25,400.0,Bad Apple(Another ver.),8.02 TPS (10.53 / 6.73 / 6.8),,,
66802,100668,100,0.25,400.0,Bad Apple(Another ver.),,,,
66803,100668,100,0.25,400.0,Bad Apple(Another ver.),,,,
66901,100669,138,0.25,552.0,Bad Apple(Blackscore ES Ver3),9.2 TPS (9.2 / 9.2 / 9.2),,,
66902,100669,138,0.25,552.0,Bad Apple(Blackscore ES Ver3),,,,
66903,100669,138,0.25,552.0,Bad Apple(Blackscore ES Ver3),,,,
67001,100670,64,0.25,256.0,Bad Apple(Blackscore),4.27 TPS (4.27 / 4.27 / 4.27),,,
67002,100670,64,0.25,256.0,Bad Apple(Blackscore),,,,
67003,100670,64,0.25,256.0,Bad Apple(Blackscore),,,,
67101,100671,170,0.25,680.0,Bad Apple(crazy),11.33 TPS (11.33 / 11.33 / 11.33),,,
67102,100671,170,0.25,680.0,Bad Apple(crazy),,,,
67103,100671,170,0.25,680.0,Bad Apple(crazy),,,,
67201,100672,135130143,0.25,540520572.0,Bad Apple(Eslebeder Blackscore),9008676.2 TPS (9008676.2 / 9008676.2 / 9008676.2),,,
67202,100672,135130143,0.25,540520572.0,Bad Apple(Eslebeder Blackscore),,,,
67203,100672,135130143,0.25,540520572.0,Bad Apple(Eslebeder Blackscore),,,,
67301,100673,553,1,553.0,Bad Apple(Real Ver.),9.22 TPS (9.22 / 9.22 / 9.22),,,
67302,100673,553,1,553.0,Bad Apple(Real Ver.),,,,
67303,100673,553,1,553.0,Bad Apple(Real Ver.),,,,
67401,100674,345,0.5,690.0,Bad Apple(Ver3),11.5 TPS (11.5 / 11.5 / 11.5),,,
67402,100674,345,0.5,690.0,Bad Apple(Ver3),,,,
67403,100674,345,0.5,690.0,Bad Apple(Ver3),,,,
67501,100675,414,0.75,552.0,Bad Apple(Ver4),9.2 TPS (9.2 / 9.2 / 9.2),,,
67502,100675,414,0.75,552.0,Bad Apple(Ver4),,,,
67503,100675,414,0.75,552.0,Bad Apple(Ver4),,,,
67601,100676,300,0.5,600.0,Bad Boy (Another ver.),10.0 TPS (10.0 / 10.0 / 10.0),,,
67602,100676,300,0.5,600.0,Bad Boy (Another ver.),,,,
67603,100676,300,0.5,600.0,Bad Boy (Another ver.),,,,
67701,100677,77,0.25,308.0,Bad Boy (Moonblack Ver),5.13 TPS (5.13 / 5.13 / 5.13),,,
67702,100677,77,0.25,308.0,Bad Boy (Moonblack Ver),,,,
67703,100677,77,0.25,308.0,Bad Boy (Moonblack Ver),,,,
67801,100678,77,0.25,308.0,Bad Boy,5.13 TPS (5.13 / 5.13 / 5.13),,,
67802,100678,77,0.25,308.0,Bad Boy,,,,
67803,100678,77,0.25,308.0,Bad Boy,,,,
67901,100679,300,0.5,600.0,Bad Boy2,10.0 TPS (10.0 / 10.0 / 10.0),,,
67902,100679,300,0.5,600.0,Bad Boy2,,,,
67903,100679,300,0.5,600.0,Bad Boy2,,,,
68001,100680,80,0.25,320.0,Bad Day,5.33 TPS (5.33 / 5.33 / 5.33),,,
68002,100680,80,0.25,320.0,Bad Day,,,,
68003,100680,80,0.25,320.0,Bad Day,,,,
68101,100681,1,0.75,1.3333333333333333,Bad Dracula (Actual Ver.),0.02 TPS (0.02 / 0.02 / 0.02),,,
68102,100681,1,0.75,1.3333333333333333,Bad Dracula (Actual Ver.),,,,
68103,100681,1,0.75,1.3333333333333333,Bad Dracula (Actual Ver.),,,,
68201,100682,392,0.5,784.0,Bad Dracula (Combo Tiles Ver.),13.07 TPS (13.07 / 13.07 / 13.07),,,
68202,100682,392,0.5,784.0,Bad Dracula (Combo Tiles Ver.),,,,
68203,100682,392,0.5,784.0,Bad Dracula (Combo Tiles Ver.),,,,
68301,100683,385,1,385.0,Bad Dracula (gi tu la's ver.),6.47 TPS (6.42 / 6.5 / 6.5),,,
68302,100683,385,1,385.0,Bad Dracula (gi tu la's ver.),,,,
68303,100683,385,1,385.0,Bad Dracula (gi tu la's ver.),,,,
68401,100684,392,0.5,784.0,Bad Dracula (Long Tiles Ver.),13.07 TPS (13.07 / 13.07 / 13.07),,,
68402,100684,392,0.5,784.0,Bad Dracula (Long Tiles Ver.),,,,
68403,100684,392,0.5,784.0,Bad Dracula (Long Tiles Ver.),,,,
68501,100685,99,0.25,396.0,Bad Dracula (Moonblack Ver),6.6 TPS (6.6 / 6.6 / 6.6),,,
68502,100685,99,0.25,396.0,Bad Dracula (Moonblack Ver),,,,
68503,100685,99,0.25,396.0,Bad Dracula (Moonblack Ver),,,,
68601,100686,1,0.75,1.3333333333333333,Bad Dracula (Piano 2 Gods version),0.02 TPS (0.02 / 0.02 / 0.02),,,
68602,100686,1,0.75,1.3333333333333333,Bad Dracula (Piano 2 Gods version),,,,
68603,100686,1,0.75,1.3333333333333333,Bad Dracula (Piano 2 Gods version),,,,
68701,100687,392,0.5,784.0,Bad Dracula (Slider Tiles Ver.),13.07 TPS (13.07 / 13.07 / 13.07),,,
68702,100687,392,0.5,784.0,Bad Dracula (Slider Tiles Ver.),,,,
68703,100687,392,0.5,784.0,Bad Dracula (Slider Tiles Ver.),,,,
68801,100688,99,0.25,396.0,Bad Dracula,6.6 TPS (6.6 / 6.6 / 6.6),,,
68802,100688,99,0.25,396.0,Bad Dracula,,,,
68803,100688,99,0.25,396.0,Bad Dracula,,,,
68901,100689,99,0.125,792.0,Bad Dracula(Another ver.),13.2 TPS (13.2 / 13.2 / 13.2),,,
68902,100689,99,0.125,792.0,Bad Dracula(Another ver.),,,,
68903,100689,99,0.125,792.0,Bad Dracula(Another ver.),,,,
69001,100690,1,1,1.0,Bad Dracula(Easy ver.),0.02 TPS (0.02 / 0.02 / 0.02),,,
69002,100690,1,1,1.0,Bad Dracula(Easy ver.),,,,
69003,100690,1,1,1.0,Bad Dracula(Easy ver.),,,,
69101,100691,210,0.75,280.0,bad guy,4.76 TPS (4.67 / 4.8 / 4.8),,,
69102,100691,210,0.75,280.0,bad guy,,,,
69103,100691,210,0.75,280.0,bad guy,,,,
69201,100692,120,0.5,240.0,Bad Habit,4.0 TPS (4.0 / 4.0 / 4.0),,,
69202,100692,120,0.5,240.0,Bad Habit,,,,
69203,100692,120,0.5,240.0,Bad Habit,,,,
69301,100693,191.5,0.5,383.0,Bad Liar,6.38 TPS (6.38 / 6.38 / 6.38),,,
69302,100693,191.5,0.5,383.0,Bad Liar,,,,
69303,100693,191.5,0.5,383.0,Bad Liar,,,,
69401,100694,200,0.5,400.0,Bad Pig,6.67 TPS (6.67 / 6.67 / 6.67),,,
69402,100694,200,0.5,400.0,Bad Pig,,,,
69403,100694,200,0.5,400.0,Bad Pig,,,,
69501,100695,156,0.25,624.0,Bad Pig(Blackscore),10.4 TPS (10.4 / 10.4 / 10.4),,,
69502,100695,156,0.25,624.0,Bad Pig(Blackscore),,,,
69503,100695,156,0.25,624.0,Bad Pig(Blackscore),,,,
69601,100696,200,0.5,400.0,Bad Piggies (Another Ver.),6.67 TPS (6.67 / 6.67 / 6.67),,,
69602,100696,200,0.5,400.0,Bad Piggies (Another Ver.),,,,
69603,100696,200,0.5,400.0,Bad Piggies (Another Ver.),,,,
69701,100697,200,0.25,800.0,Bad Piggies,13.33 TPS (13.33 / 13.33 / 13.33),,,
69702,100697,200,0.25,800.0,Bad Piggies,,,,
69703,100697,200,0.25,800.0,Bad Piggies,,,,
69801,100698,60,0.25,240.0,Bad Romance,4.0 TPS (4.0 / 4.0 / 4.0),,,
69802,100698,60,0.25,240.0,Bad Romance,,,,
69803,100698,60,0.25,240.0,Bad Romance,,,,
69901,100699,69,0.25,276.0,Bad Things,4.6 TPS (4.6 / 4.6 / 4.6),,,
69902,100699,69,0.25,276.0,Bad Things,,,,
69903,100699,69,0.25,276.0,Bad Things,,,,
70001,100700,250,0.25,1000.0,Bad Tiles,17.33 TPS (16.67 / 17.33 / 18.0),,,
70002,100700,250,0.25,1000.0,Bad Tiles,,,,
70003,100700,250,0.25,1000.0,Bad Tiles,,,,
70101,100701,885,0.25,3540.0,BAD USERS SUCKS SO MUCH,59.0 TPS (59.0 / 59.0 / 59.0),,,
70102,100701,885,0.25,3540.0,BAD USERS SUCKS SO MUCH,,,,
70103,100701,885,0.25,3540.0,BAD USERS SUCKS SO MUCH,,,,
70201,100702,124,0.25,496.0,Bad,8.27 TPS (8.27 / 8.27 / 8.27),,,
70202,100702,124,0.25,496.0,Bad,,,,
70203,100702,124,0.25,496.0,Bad,,,,
70301,100703,69696969,0.5,139393938.0,Badinerie,2323232.3 TPS (2323232.3 / 2323232.3 / 2323232.3),,,
70302,100703,69696969,0.5,139393938.0,Badinerie,,,,
70303,100703,69696969,0.5,139393938.0,Badinerie,,,,
70401,100704,70,0.25,280.0,Bag of Rags,4.67 TPS (4.67 / 4.67 / 4.67),,,
70402,100704,70,0.25,280.0,Bag of Rags,,,,
70403,100704,70,0.25,280.0,Bag of Rags,,,,
70501,100705,190,0.5,380.0,Bagatella or something,6.33 TPS (6.33 / 6.33 / 6.33),,,
70502,100705,190,0.5,380.0,Bagatella or something,,,,
70503,100705,190,0.5,380.0,Bagatella or something,,,,
70601,100706,180,0.75,240.0,Bagatelle in A minor WoO 59 (Fur Elise),4.0 TPS (4.0 / 4.0 / 4.0),,,
70602,100706,180,0.75,240.0,Bagatelle in A minor WoO 59 (Fur Elise),,,,
70603,100706,180,0.75,240.0,Bagatelle in A minor WoO 59 (Fur Elise),,,,
70701,100707,180,0.75,240.0,Bagatelle in A minor WoO 59 (Für Elise),4.0 TPS (4.0 / 4.0 / 4.0),,,
70702,100707,180,0.75,240.0,Bagatelle in A minor WoO 59 (Für Elise),,,,
70703,100707,180,0.75,240.0,Bagatelle in A minor WoO 59 (Für Elise),,,,
70801,100708,381,0.75,508.0,Bagatelle in C Major Hess 57,8.5 TPS (8.47 / 8.5 / 8.53),,,
70802,100708,381,0.75,508.0,Bagatelle in C Major Hess 57,,,,
70803,100708,381,0.75,508.0,Bagatelle in C Major Hess 57,,,,
70901,100709,160,0.5,320.0,Bagatelle in C Major Op.1 No.7,5.33 TPS (5.33 / 5.33 / 5.33),,,
70902,100709,160,0.5,320.0,Bagatelle in C Major Op.1 No.7,,,,
70903,100709,160,0.5,320.0,Bagatelle in C Major Op.1 No.7,,,,
71001,100710,150,1,150.0,Bagatelle in C minor WoO54 1,2.53 TPS (2.5 / 2.53 / 2.57),,,
71002,100710,150,1,150.0,Bagatelle in C minor WoO54 1,,,,
71003,100710,150,1,150.0,Bagatelle in C minor WoO54 1,,,,
71101,100711,150,1,150.0,Bagatelle in C minor WoO54 2,2.53 TPS (2.5 / 2.53 / 2.57),,,
71102,100711,150,1,150.0,Bagatelle in C minor WoO54 2,,,,
71103,100711,150,1,150.0,Bagatelle in C minor WoO54 2,,,,
71201,100712,150,1,150.0,Bagatelle in C minor WoO54 3,2.53 TPS (2.5 / 2.53 / 2.57),,,
71202,100712,150,1,150.0,Bagatelle in C minor WoO54 3,,,,
71203,100712,150,1,150.0,Bagatelle in C minor WoO54 3,,,,
71301,100713,150,1,150.0,Bagatelle in C minor WoO54 4,2.53 TPS (2.5 / 2.53 / 2.57),,,
71302,100713,150,1,150.0,Bagatelle in C minor WoO54 4,,,,
71303,100713,150,1,150.0,Bagatelle in C minor WoO54 4,,,,
71401,100714,150,1,150.0,Bagatelle in C minor WoO54 5,2.53 TPS (2.5 / 2.53 / 2.57),,,
71402,100714,150,1,150.0,Bagatelle in C minor WoO54 5,,,,
71403,100714,150,1,150.0,Bagatelle in C minor WoO54 5,,,,
71501,100715,150,1,150.0,Bagatelle in C minor WoO54 6,2.53 TPS (2.5 / 2.53 / 2.57),,,
71502,100715,150,1,150.0,Bagatelle in C minor WoO54 6,,,,
71503,100715,150,1,150.0,Bagatelle in C minor WoO54 6,,,,
71601,100716,150,1,150.0,Bagatelle in C minor WoO54 7,2.53 TPS (2.5 / 2.53 / 2.57),,,
71602,100716,150,1,150.0,Bagatelle in C minor WoO54 7,,,,
71603,100716,150,1,150.0,Bagatelle in C minor WoO54 7,,,,
71701,100717,150,1,150.0,Bagatelle in C minor WoO54 8,2.53 TPS (2.5 / 2.53 / 2.57),,,
71702,100717,150,1,150.0,Bagatelle in C minor WoO54 8,,,,
71703,100717,150,1,150.0,Bagatelle in C minor WoO54 8,,,,
71801,100718,150,1,150.0,Bagatelle in C minor WoO54,2.53 TPS (2.5 / 2.53 / 2.57),,,
71802,100718,150,1,150.0,Bagatelle in C minor WoO54,,,,
71803,100718,150,1,150.0,Bagatelle in C minor WoO54,,,,
71901,100719,240,0.5,480.0,Bagatelle No.55 in C Major,8.0 TPS (8.0 / 8.0 / 8.0),,,
71902,100719,240,0.5,480.0,Bagatelle No.55 in C Major,,,,
71903,100719,240,0.5,480.0,Bagatelle No.55 in C Major,,,,
72001,100720,196.5,0.5,393.0,Bagatelle No.56 in E-flat Major,6.55 TPS (6.55 / 6.55 / 6.55),,,
72002,100720,196.5,0.5,393.0,Bagatelle No.56 in E-flat Major,,,,
72003,100720,196.5,0.5,393.0,Bagatelle No.56 in E-flat Major,,,,
72101,100721,152.5,0.5,305.0,Bagatelle No.57 in G Minor,5.08 TPS (5.08 / 5.08 / 5.08),,,
72102,100721,152.5,0.5,305.0,Bagatelle No.57 in G Minor,,,,
72103,100721,152.5,0.5,305.0,Bagatelle No.57 in G Minor,,,,
72201,100722,180,0.5,360.0,Bagatelle No.58 in E Major,6.0 TPS (6.0 / 6.0 / 6.0),,,
72202,100722,180,0.5,360.0,Bagatelle No.58 in E Major,,,,
72203,100722,180,0.5,360.0,Bagatelle No.58 in E Major,,,,
72301,100723,1,0.75,1.3333333333333333,Bagatelle sans tonalité S.216a,0.02 TPS (0.02 / 0.02 / 0.02),,,
72302,100723,1,0.75,1.3333333333333333,Bagatelle sans tonalité S.216a,,,,
72303,100723,1,0.75,1.3333333333333333,Bagatelle sans tonalité S.216a,,,,
72401,100724,60,0.25,240.0,Bagatelles Op.33 II,6.8 TPS (6.67 / 6.8 / 6.93),,,
72402,100724,60,0.25,240.0,Bagatelles Op.33 II,,,,
72403,100724,60,0.25,240.0,Bagatelles Op.33 II,,,,
72501,100725,87,0.25,348.0,Bagatelles Op.33 IV,5.93 TPS (5.8 / 5.93 / 6.07),,,
72502,100725,87,0.25,348.0,Bagatelles Op.33 IV,,,,
72503,100725,87,0.25,348.0,Bagatelles Op.33 IV,,,,
72601,100726,87,0.25,348.0,Bagatelles Op.33. III Allegretto,5.93 TPS (5.8 / 5.93 / 6.07),,,
72602,100726,87,0.25,348.0,Bagatelles Op.33. III Allegretto,,,,
72603,100726,87,0.25,348.0,Bagatelles Op.33. III Allegretto,,,,
72701,100727,60,0.5,120.0,Bagatelles Op.119 No.4,3.13 TPS (3.0 / 3.13 / 3.27),,,
72702,100727,60,0.5,120.0,Bagatelles Op.119 No.4,,,,
72703,100727,60,0.5,120.0,Bagatelles Op.119 No.4,,,,
72801,100728,200,1,200.0,Bagatelles Op.126 No.5,3.47 TPS (3.33 / 3.47 / 3.6),,,
72802,100728,200,1,200.0,Bagatelles Op.126 No.5,,,,
72803,100728,200,1,200.0,Bagatelles Op.126 No.5,,,,
72901,100729,585,1,585.0,Bagatelles WoO 52,9.75 TPS (9.75 / 9.75 / 9.75),,,
72902,100729,585,1,585.0,Bagatelles WoO 52,,,,
72903,100729,585,1,585.0,Bagatelles WoO 52,,,,
73001,100730,675,1,675.0,Bagatelles WoO 56,11.25 TPS (11.25 / 11.25 / 11.25),,,
73002,100730,675,1,675.0,Bagatelles WoO 56,,,,
73003,100730,675,1,675.0,Bagatelles WoO 56,,,,
73101,100731,130,0.5,260.0,Bagpipe Crazy Dance,4.78 TPS (4.33 / 5.0 / 5.0),,,
73102,100731,130,0.5,260.0,Bagpipe Crazy Dance,,,,
73103,100731,130,0.5,260.0,Bagpipe Crazy Dance,,,,
73201,100732,130,0.5,260.0,Bagpipe Dance,4.78 TPS (4.33 / 5.0 / 5.0),,,
73202,100732,130,0.5,260.0,Bagpipe Dance,,,,
73203,100732,130,0.5,260.0,Bagpipe Dance,,,,
73301,100733,122,0.5,244.0,Bagpipe Waltz,4.13 TPS (4.07 / 4.13 / 4.2),,,
