,TID,English,Arabic,Chinese Simplified,Chinese Traditional,Dutch,Filipino,Finnish,French,German,Hindi,Indonesian,Italian,Korean,Japanese,Malay,Norwegian,Polish,Portuguese,Portuguese Brazil,Russian,Spanish,Swedish,Thai,Turkish (old),Turkish,Vietnamese
11940,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
11941,Polonaise Op.53,Polonaise Op.53,,,,,,,,,,,,,,,,,,,,,,,,,
11942,5.27 TPS (5.0 / 5.27 / 5.53),5.27 TPS (5.0 / 5.27 / 5.53),,,,,,,,,,,,,,,,,,,,,,,,,
11943,Polonaise Op.55 No.3,Polonaise Op.55 No.3,,,,,,,,,,,,,,,,,,,,,,,,,
11944,7.63 TPS (7.63 / 7.63 / 7.63),7.63 TPS (7.63 / 7.63 / 7.63),,,,,,,,,,,,,,,,,,,,,,,,,
11945,Polonaise Op.61,Polonaise Op.61,,,,,,,,,,,,,,,,,,,,,,,,,
11946,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
11947,Polonaise Op.71 No.1,Polonaise Op.71 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
11948,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
11949,Polonaise Op.71 No.2,Polonaise Op.71 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
11950,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
11951,Polonaise Op.71 No.3,Polonaise Op.71 No.3,,,,,,,,,,,,,,,,,,,,,,,,,
11952,9.5 TPS (9.5 / 9.5 / 9.5),9.5 TPS (9.5 / 9.5 / 9.5),,,,,,,,,,,,,,,,,,,,,,,,,
11953,Polonaise-Fantaisie Op.61,Polonaise-Fantaisie Op.61,,,,,,,,,,,,,,,,,,,,,,,,,
11954,9.6 TPS (9.6 / 9.6 / 9.6),9.6 TPS (9.6 / 9.6 / 9.6),,,,,,,,,,,,,,,,,,,,,,,,,
11955,Polonesa,Polonesa,,,,,,,,,,,,,,,,,,,,,,,,,
11956,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
11957,Polonez from Pan Tadeusz,Polonez from Pan Tadeusz,,,,,,,,,,,,,,,,,,,,,,,,,
11958,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
11959,Polski Songs,Polski Songs,,,,,,,,,,,,,,,,,,,,,,,,,
11960,5.78 TPS (5.78 / 5.78 / 5.78),5.78 TPS (5.78 / 5.78 / 5.78),,,,,,,,,,,,,,,,,,,,,,,,,
11961,Polyrhythm,Polyrhythm,,,,,,,,,,,,,,,,,,,,,,,,,
11962,8.55 TPS (8.55 / 8.55 / 8.55),8.55 TPS (8.55 / 8.55 / 8.55),,,,,,,,,,,,,,,,,,,,,,,,,
11963,Pomp & Circumstance in D major,Pomp & Circumstance in D major,,,,,,,,,,,,,,,,,,,,,,,,,
11964,6.07 TPS (6.0 / 6.07 / 6.13),6.07 TPS (6.0 / 6.07 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
11965,Pomp & Circumstance,Pomp & Circumstance,,,,,,,,,,,,,,,,,,,,,,,,,
11966,2.47 TPS (2.47 / 2.47 / 2.47),2.47 TPS (2.47 / 2.47 / 2.47),,,,,,,,,,,,,,,,,,,,,,,,,
11967,Pomp and Circumstance March No.1,Pomp and Circumstance March No.1,,,,,,,,,,,,,,,,,,,,,,,,,
11968,3.4 TPS (3.33 / 3.4 / 3.47),3.4 TPS (3.33 / 3.4 / 3.47),,,,,,,,,,,,,,,,,,,,,,,,,
11969,Pomp and Circumstance March Op.39 No.1,Pomp and Circumstance March Op.39 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
11970,7.07 TPS (7.07 / 7.07 / 7.07),7.07 TPS (7.07 / 7.07 / 7.07),,,,,,,,,,,,,,,,,,,,,,,,,
11971,Ponyo on the Cliff by the Sea,Ponyo on the Cliff by the Sea,,,,,,,,,,,,,,,,,,,,,,,,,
11972,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
11973,Pop Ballads,Pop Ballads,,,,,,,,,,,,,,,,,,,,,,,,,
11974,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
11975,POP_STARS,POP_STARS,,,,,,,,,,,,,,,,,,,,,,,,,
11976,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
11977,PoPiPo,PoPiPo,,,,,,,,,,,,,,,,,,,,,,,,,
11978,2.13 TPS (2.13 / 2.13 / 2.13),2.13 TPS (2.13 / 2.13 / 2.13),,,,,,,,,,,,,,,,,,,,,,,,,
11979,Por Una Cabeza,Por Una Cabeza,,,,,,,,,,,,,,,,,,,,,,,,,
11980,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
11981,Porz Goret,Porz Goret,,,,,,,,,,,,,,,,,,,,,,,,,
11982,5.8 TPS (5.8 / 5.8 / 5.8),5.8 TPS (5.8 / 5.8 / 5.8),,,,,,,,,,,,,,,,,,,,,,,,,
11983,Pose,Pose,,,,,,,,,,,,,,,,,,,,,,,,,
11984,11.11 TPS (11.11 / 11.11 / 11.11),11.11 TPS (11.11 / 11.11 / 11.11),,,,,,,,,,,,,,,,,,,,,,,,,
11985,Possible for Jalchen hmm,Possible for Jalchen hmm,,,,,,,,,,,,,,,,,,,,,,,,,
11986,665020.63 TPS (665020.63 / 665020.63 / 665020.63),665020.63 TPS (665020.63 / 665020.63 / 665020.63),,,,,,,,,,,,,,,,,,,,,,,,,
11987,Poules et coqs,Poules et coqs,,,,,,,,,,,,,,,,,,,,,,,,,
11988,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
11989,Poupee valsante,Poupee valsante,,,,,,,,,,,,,,,,,,,,,,,,,
11990,4.3 TPS (4.17 / 4.3 / 4.43),4.3 TPS (4.17 / 4.3 / 4.43),,,,,,,,,,,,,,,,,,,,,,,,,
11991,Pour Chopin,Pour Chopin,,,,,,,,,,,,,,,,,,,,,,,,,
11992,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
11993,Power Trip,Power Trip,,,,,,,,,,,,,,,,,,,,,,,,,
11994,9.5 TPS (9.5 / 9.5 / 9.5),9.5 TPS (9.5 / 9.5 / 9.5),,,,,,,,,,,,,,,,,,,,,,,,,
11995,Power Up-Adapted,Power Up-Adapted,,,,,,,,,,,,,,,,,,,,,,,,,
11996,10.87 TPS (10.67 / 10.87 / 11.07),10.87 TPS (10.67 / 10.87 / 11.07),,,,,,,,,,,,,,,,,,,,,,,,,
11997,Power Up,Power Up,,,,,,,,,,,,,,,,,,,,,,,,,
11998,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
11999,Powerful Mario,Powerful Mario,,,,,,,,,,,,,,,,,,,,,,,,,
12000,8.8 TPS (8.8 / 8.8 / 8.8),8.8 TPS (8.8 / 8.8 / 8.8),,,,,,,,,,,,,,,,,,,,,,,,,
12001,Powerpuff Girls Ending Theme,Powerpuff Girls Ending Theme,,,,,,,,,,,,,,,,,,,,,,,,,
12002,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
12003,PPAP,PPAP,,,,,,,,,,,,,,,,,,,,,,,,,
12004,4.73 TPS (4.73 / 4.73 / 4.73),4.73 TPS (4.73 / 4.73 / 4.73),,,,,,,,,,,,,,,,,,,,,,,,,
12005,Praludien und Fugen in A minor (ex BWV 543) S.462,Praludien und Fugen in A minor (ex BWV 543) S.462,,,,,,,,,,,,,,,,,,,,,,,,,
12006,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12007,Praludien und Fugen in C major (ex BWV 545) S.462,Praludien und Fugen in C major (ex BWV 545) S.462,,,,,,,,,,,,,,,,,,,,,,,,,
12008,9.0 TPS (9.0 / 9.0 / 9.0),9.0 TPS (9.0 / 9.0 / 9.0),,,,,,,,,,,,,,,,,,,,,,,,,
12009,Praludien und Fugen in C major (ex BWV 547) S.462,Praludien und Fugen in C major (ex BWV 547) S.462,,,,,,,,,,,,,,,,,,,,,,,,,
12010,9.33 TPS (9.33 / 9.33 / 9.33),9.33 TPS (9.33 / 9.33 / 9.33),,,,,,,,,,,,,,,,,,,,,,,,,
12011,Praludien und Fugen in E minor (ex BWV 548) S.462,Praludien und Fugen in E minor (ex BWV 548) S.462,,,,,,,,,,,,,,,,,,,,,,,,,
12012,11.13 TPS (11.13 / 11.13 / 11.13),11.13 TPS (11.13 / 11.13 / 11.13),,,,,,,,,,,,,,,,,,,,,,,,,
12013,Preambule From Carnaval,Preambule From Carnaval,,,,,,,,,,,,,,,,,,,,,,,,,
12014,4.97 TPS (4.83 / 4.97 / 5.1),4.97 TPS (4.83 / 4.97 / 5.1),,,,,,,,,,,,,,,,,,,,,,,,,
12015,Prekrasnoe Daleko,Prekrasnoe Daleko,,,,,,,,,,,,,,,,,,,,,,,,,
12016,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
12017,Prelude 7 in A Major,Prelude 7 in A Major,,,,,,,,,,,,,,,,,,,,,,,,,
12018,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12019,Prelude and Fugue in G minor,Prelude and Fugue in G minor,,,,,,,,,,,,,,,,,,,,,,,,,
12020,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12021,Prelude Book 2 L.123 No.12 (Feux d'artifice),Prelude Book 2 L.123 No.12 (Feux d'artifice),,,,,,,,,,,,,,,,,,,,,,,,,
12022,12.0 TPS (12.0 / 12.0 / 12.0),12.0 TPS (12.0 / 12.0 / 12.0),,,,,,,,,,,,,,,,,,,,,,,,,
12023,Prelude in C Major No.1 1.0.0.305,Prelude in C Major No.1 1.0.0.305,,,,,,,,,,,,,,,,,,,,,,,,,
12024,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12025,Prelude in C Major No.1 1.2.0.880,Prelude in C Major No.1 1.2.0.880,,,,,,,,,,,,,,,,,,,,,,,,,
12026,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12027,Prelude in C Major No.1,Prelude in C Major No.1,,,,,,,,,,,,,,,,,,,,,,,,,
12028,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12029,Prelude in C Sharp Minor Op.3 No.2,Prelude in C Sharp Minor Op.3 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
12030,11.2 TPS (11.2 / 11.2 / 11.2),11.2 TPS (11.2 / 11.2 / 11.2),,,,,,,,,,,,,,,,,,,,,,,,,
12031,Prelude in C-sharp minor Op.45,Prelude in C-sharp minor Op.45,,,,,,,,,,,,,,,,,,,,,,,,,
12032,3.69 TPS (3.69 / 3.69 / 3.69),3.69 TPS (3.69 / 3.69 / 3.69),,,,,,,,,,,,,,,,,,,,,,,,,
12033,Prelude in E Major BWV 937,Prelude in E Major BWV 937,,,,,,,,,,,,,,,,,,,,,,,,,
12034,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12035,Prelude in E-flat minor,Prelude in E-flat minor,,,,,,,,,,,,,,,,,,,,,,,,,
12036,7.58 TPS (7.58 / 7.58 / 7.58),7.58 TPS (7.58 / 7.58 / 7.58),,,,,,,,,,,,,,,,,,,,,,,,,
12037,Prelude in F Minor WoO 55,Prelude in F Minor WoO 55,,,,,,,,,,,,,,,,,,,,,,,,,
12038,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
12039,Prelude in G minor BWV 930,Prelude in G minor BWV 930,,,,,,,,,,,,,,,,,,,,,,,,,
12040,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
12041,Prelude in g minor BWV930,Prelude in g minor BWV930,,,,,,,,,,,,,,,,,,,,,,,,,
12042,5.27 TPS (5.0 / 5.27 / 5.53),5.27 TPS (5.0 / 5.27 / 5.53),,,,,,,,,,,,,,,,,,,,,,,,,
12043,Prelude L.75 No.1,Prelude L.75 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
12044,5.88 TPS (5.88 / 5.88 / 5.88),5.88 TPS (5.88 / 5.88 / 5.88),,,,,,,,,,,,,,,,,,,,,,,,,
12045,Prelude n.5,Prelude n.5,,,,,,,,,,,,,,,,,,,,,,,,,
12046,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
12047,Prelude No.3,Prelude No.3,,,,,,,,,,,,,,,,,,,,,,,,,
12048,7.67 TPS (7.67 / 7.67 / 7.67),7.67 TPS (7.67 / 7.67 / 7.67),,,,,,,,,,,,,,,,,,,,,,,,,
12049,Prelude No.10,Prelude No.10,,,,,,,,,,,,,,,,,,,,,,,,,
12050,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12051,Prelude No.11 in B Major,Prelude No.11 in B Major,,,,,,,,,,,,,,,,,,,,,,,,,
12052,4.01 TPS (3.83 / 4.17 / 4.03),4.01 TPS (3.83 / 4.17 / 4.03),,,,,,,,,,,,,,,,,,,,,,,,,
12053,Prelude No.13 (Hummingbird),Prelude No.13 (Hummingbird),,,,,,,,,,,,,,,,,,,,,,,,,
12054,8.93 TPS (8.93 / 8.93 / 8.93),8.93 TPS (8.93 / 8.93 / 8.93),,,,,,,,,,,,,,,,,,,,,,,,,
12055,Prelude No.16,Prelude No.16,,,,,,,,,,,,,,,,,,,,,,,,,
12056,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
12057,Prelude No.24,Prelude No.24,,,,,,,,,,,,,,,,,,,,,,,,,
12058,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
12059,Prelude No.26 in A-flat major B.86,Prelude No.26 in A-flat major B.86,,,,,,,,,,,,,,,,,,,,,,,,,
12060,10.11 TPS (10.0 / 10.0 / 10.33),10.11 TPS (10.0 / 10.0 / 10.33),,,,,,,,,,,,,,,,,,,,,,,,,
12061,Prelude No.27 in E-flat minor (Devil's Trill),Prelude No.27 in E-flat minor (Devil's Trill),,,,,,,,,,,,,,,,,,,,,,,,,
12062,30.0 TPS (30.0 / 30.0 / 30.0),30.0 TPS (30.0 / 30.0 / 30.0),,,,,,,,,,,,,,,,,,,,,,,,,
12063,Prelude Op.3 No.2,Prelude Op.3 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
12064,9.0 TPS (9.0 / 9.0 / 9.0),9.0 TPS (9.0 / 9.0 / 9.0),,,,,,,,,,,,,,,,,,,,,,,,,
12065,Prelude Op.12 No.7 A1M,Prelude Op.12 No.7 A1M,,,,,,,,,,,,,,,,,,,,,,,,,
12066,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
12067,Prelude Op.12 No.7 but Impossible af xDD,Prelude Op.12 No.7 but Impossible af xDD,,,,,,,,,,,,,,,,,,,,,,,,,
12068,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
12069,Prelude Op.12 No.7,Prelude Op.12 No.7,,,,,,,,,,,,,,,,,,,,,,,,,
12070,9.2 TPS (9.2 / 9.2 / 9.2),9.2 TPS (9.2 / 9.2 / 9.2),,,,,,,,,,,,,,,,,,,,,,,,,
12071,Prelude Op.23 No.1,Prelude Op.23 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
12072,3.87 TPS (3.87 / 3.87 / 3.87),3.87 TPS (3.87 / 3.87 / 3.87),,,,,,,,,,,,,,,,,,,,,,,,,
12073,Prelude Op.23 No.2,Prelude Op.23 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
12074,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12075,Prelude Op.23 No.3,Prelude Op.23 No.3,,,,,,,,,,,,,,,,,,,,,,,,,
12076,4.49 TPS (4.4 / 4.67 / 4.4),4.49 TPS (4.4 / 4.67 / 4.4),,,,,,,,,,,,,,,,,,,,,,,,,
12077,Prelude Op.23 No.4,Prelude Op.23 No.4,,,,,,,,,,,,,,,,,,,,,,,,,
12078,2.5 TPS (2.5 / 2.5 / 2.5),2.5 TPS (2.5 / 2.5 / 2.5),,,,,,,,,,,,,,,,,,,,,,,,,
12079,Prelude Op.23 No.5,Prelude Op.23 No.5,,,,,,,,,,,,,,,,,,,,,,,,,
12080,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
12081,Prelude Op.23 No.6,Prelude Op.23 No.6,,,,,,,,,,,,,,,,,,,,,,,,,
12082,4.8 TPS (4.8 / 4.8 / 4.8),4.8 TPS (4.8 / 4.8 / 4.8),,,,,,,,,,,,,,,,,,,,,,,,,
12083,Prelude Op.23 No.7,Prelude Op.23 No.7,,,,,,,,,,,,,,,,,,,,,,,,,
12084,9.6 TPS (9.6 / 9.6 / 9.6),9.6 TPS (9.6 / 9.6 / 9.6),,,,,,,,,,,,,,,,,,,,,,,,,
12085,Prelude Op.23 No.8,Prelude Op.23 No.8,,,,,,,,,,,,,,,,,,,,,,,,,
12086,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
12087,Prelude Op.23 No.9,Prelude Op.23 No.9,,,,,,,,,,,,,,,,,,,,,,,,,
12088,5.67 TPS (5.67 / 5.67 / 5.67),5.67 TPS (5.67 / 5.67 / 5.67),,,,,,,,,,,,,,,,,,,,,,,,,
12089,Prelude Op.23 No.10,Prelude Op.23 No.10,,,,,,,,,,,,,,,,,,,,,,,,,
12090,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
12091,Prelude Op.28 No.1,Prelude Op.28 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
12092,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12093,Prelude Op.28 No.2,Prelude Op.28 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
12094,1.73 TPS (1.73 / 1.73 / 1.73),1.73 TPS (1.73 / 1.73 / 1.73),,,,,,,,,,,,,,,,,,,,,,,,,
12095,Prelude Op.28 No.3,Prelude Op.28 No.3,,,,,,,,,,,,,,,,,,,,,,,,,
12096,10.67 TPS (10.67 / 10.67 / 10.67),10.67 TPS (10.67 / 10.67 / 10.67),,,,,,,,,,,,,,,,,,,,,,,,,
12097,Prelude Op.28 No.4,Prelude Op.28 No.4,,,,,,,,,,,,,,,,,,,,,,,,,
12098,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
12099,Prelude Op.28 No.5,Prelude Op.28 No.5,,,,,,,,,,,,,,,,,,,,,,,,,
12100,8.47 TPS (8.47 / 8.47 / 8.47),8.47 TPS (8.47 / 8.47 / 8.47),,,,,,,,,,,,,,,,,,,,,,,,,
12101,Prelude Op.28 No.6,Prelude Op.28 No.6,,,,,,,,,,,,,,,,,,,,,,,,,
12102,3.2 TPS (3.2 / 3.2 / 3.2),3.2 TPS (3.2 / 3.2 / 3.2),,,,,,,,,,,,,,,,,,,,,,,,,
12103,Prelude Op.28 No.7,Prelude Op.28 No.7,,,,,,,,,,,,,,,,,,,,,,,,,
12104,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
12105,Prelude Op.28 No.8,Prelude Op.28 No.8,,,,,,,,,,,,,,,,,,,,,,,,,
12106,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
12107,Prelude Op.28 No.9,Prelude Op.28 No.9,,,,,,,,,,,,,,,,,,,,,,,,,
12108,6.87 TPS (7.0 / 7.0 / 6.6),6.87 TPS (7.0 / 7.0 / 6.6),,,,,,,,,,,,,,,,,,,,,,,,,
12109,Prelude Op.28 No.10,Prelude Op.28 No.10,,,,,,,,,,,,,,,,,,,,,,,,,
12110,8.22 TPS (8.13 / 8.2 / 8.33),8.22 TPS (8.13 / 8.2 / 8.33),,,,,,,,,,,,,,,,,,,,,,,,,
12111,Prelude Op.28 No.11,Prelude Op.28 No.11,,,,,,,,,,,,,,,,,,,,,,,,,
12112,12.4 TPS (12.4 / 12.4 / 12.4),12.4 TPS (12.4 / 12.4 / 12.4),,,,,,,,,,,,,,,,,,,,,,,,,
12113,Prelude Op.28 No.12,Prelude Op.28 No.12,,,,,,,,,,,,,,,,,,,,,,,,,
12114,8.87 TPS (8.87 / 8.87 / 8.87),8.87 TPS (8.87 / 8.87 / 8.87),,,,,,,,,,,,,,,,,,,,,,,,,
12115,Prelude Op.28 No.13,Prelude Op.28 No.13,,,,,,,,,,,,,,,,,,,,,,,,,
12116,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
12117,Prelude Op.28 No.14,Prelude Op.28 No.14,,,,,,,,,,,,,,,,,,,,,,,,,
12118,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
12119,Prelude Op.28 No.15 (Raindrop),Prelude Op.28 No.15 (Raindrop),,,,,,,,,,,,,,,,,,,,,,,,,
12120,4.93 TPS (4.93 / 4.93 / 4.93),4.93 TPS (4.93 / 4.93 / 4.93),,,,,,,,,,,,,,,,,,,,,,,,,
12121,Prelude Op.28 No.15,Prelude Op.28 No.15,,,,,,,,,,,,,,,,,,,,,,,,,
12122,4.88 TPS (4.88 / 4.88 / 4.88),4.88 TPS (4.88 / 4.88 / 4.88),,,,,,,,,,,,,,,,,,,,,,,,,
12123,Prelude Op.28 No.16,Prelude Op.28 No.16,,,,,,,,,,,,,,,,,,,,,,,,,
12124,2.3 TPS (2.3 / 2.3 / 2.3),2.3 TPS (2.3 / 2.3 / 2.3),,,,,,,,,,,,,,,,,,,,,,,,,
12125,Prelude Op.28 No.17 A1M,Prelude Op.28 No.17 A1M,,,,,,,,,,,,,,,,,,,,,,,,,
12126,8.07 TPS (8.07 / 8.07 / 8.07),8.07 TPS (8.07 / 8.07 / 8.07),,,,,,,,,,,,,,,,,,,,,,,,,
12127,Prelude Op.28 No.17,Prelude Op.28 No.17,,,,,,,,,,,,,,,,,,,,,,,,,
12128,8.07 TPS (8.07 / 8.07 / 8.07),8.07 TPS (8.07 / 8.07 / 8.07),,,,,,,,,,,,,,,,,,,,,,,,,
12129,Prelude Op.28 No.18,Prelude Op.28 No.18,,,,,,,,,,,,,,,,,,,,,,,,,
12130,8.67 TPS (8.67 / 8.67 / 8.67),8.67 TPS (8.67 / 8.67 / 8.67),,,,,,,,,,,,,,,,,,,,,,,,,
12131,Prelude Op.28 No.19 BEEPY,Prelude Op.28 No.19 BEEPY,,,,,,,,,,,,,,,,,,,,,,,,,
12132,7.5 TPS (7.5 / 7.5 / 7.5),7.5 TPS (7.5 / 7.5 / 7.5),,,,,,,,,,,,,,,,,,,,,,,,,
12133,Prelude Op.28 No.19,Prelude Op.28 No.19,,,,,,,,,,,,,,,,,,,,,,,,,
12134,9.73 TPS (9.73 / 9.73 / 9.73),9.73 TPS (9.73 / 9.73 / 9.73),,,,,,,,,,,,,,,,,,,,,,,,,
12135,Prelude Op.28 No.20,Prelude Op.28 No.20,,,,,,,,,,,,,,,,,,,,,,,,,
12136,2.07 TPS (2.07 / 2.07 / 2.07),2.07 TPS (2.07 / 2.07 / 2.07),,,,,,,,,,,,,,,,,,,,,,,,,
12137,Prelude Op.28 No.21,Prelude Op.28 No.21,,,,,,,,,,,,,,,,,,,,,,,,,
12138,6.96 TPS (7.0 / 7.07 / 6.8),6.96 TPS (7.0 / 7.07 / 6.8),,,,,,,,,,,,,,,,,,,,,,,,,
12139,Prelude Op.28 No.22,Prelude Op.28 No.22,,,,,,,,,,,,,,,,,,,,,,,,,
12140,6.33 TPS (6.33 / 6.33 / 6.33),6.33 TPS (6.33 / 6.33 / 6.33),,,,,,,,,,,,,,,,,,,,,,,,,
12141,Prelude Op.28 No.23 (Moonblack Ver),Prelude Op.28 No.23 (Moonblack Ver),,,,,,,,,,,,,,,,,,,,,,,,,
12142,7.53 TPS (7.53 / 7.53 / 7.53),7.53 TPS (7.53 / 7.53 / 7.53),,,,,,,,,,,,,,,,,,,,,,,,,
12143,Prelude Op.28 No.23,Prelude Op.28 No.23,,,,,,,,,,,,,,,,,,,,,,,,,
12144,7.33 TPS (7.33 / 7.33 / 7.33),7.33 TPS (7.33 / 7.33 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
12145,Prelude Op.28 No.24,Prelude Op.28 No.24,,,,,,,,,,,,,,,,,,,,,,,,,
12146,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
12147,Prelude Op.31 No.1,Prelude Op.31 No.1,,,,,,,,,,,,,,,,,,,,,,,,,
12148,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
12149,Prelude Op.31 No.2,Prelude Op.31 No.2,,,,,,,,,,,,,,,,,,,,,,,,,
12150,0.07 TPS (0.07 / 0.07 / 0.07),0.07 TPS (0.07 / 0.07 / 0.07),,,,,,,,,,,,,,,,,,,,,,,,,
